words,sentiment_coeff
tornarem,1.085899743144314
😄,-1.0802994348995623
horizonte,-1.02454910450735
desafia,1.0411329352162964
desconhecido,-1.0147495833932618
🌳,1.0419693208481886
presenciais,1.0576350895654283
#ensinosuperior,1.1540557776813138
equipa,1.0492227367805191
disponibiliza,1.0976452180438918
leio,-1.0536260721768749
franceses,1.054151985266893
@majorfabianadep,-1.1377861201498278
perceber,-1.0252037836752654
havendo,-1.0334300852960832
prisões,1.0229242640927099
crimes,1.0041892456162163
públ…,1.0332413344995073
"comunista,",-1.0323003036919665
agem,-1.0144380983170382
genocídio,-1.0103171322290154
parasita,-1.0451589042810405
form…,1.0394247134624408
recente,1.0357077919965512
⏰,1.1206419869153934
causada,1.0030043391330608
drama,-0.9974369589148169
deslocados,1.0298222826585541
"nação,",-1.130067618523907
princi…,1.0957888561347464
síria,1.0194899746068489
nove,1.000422228233172
diariamente,0.9885273021762211
segurança?,1.0393001762341307
"alemanha,",1.0205149929755213
protestos,0.9728948931326796
adeptos,1.0650576878307092
teorias,-1.0274341328537924
"conspiração,",-1.1086683266705584
antivacina,-1.0245269451220822
coelho,1.0243926557551102
porra!,-1.071090488593849
deveria_ter,-1.0117243577897435
teria…,-1.052984678616727
#bdsp,-1.0525007773603172
sextou,-1.0529404991919544
possam,0.9693586184612712
restaurante,-0.9838412767466703
749,1.0423216999229068
mortes_registradas,1.0252802381600947
distribui,1.0127816682069608
sociais,1.0470788056658729
escolar,1.0722666971036623
#india,1.1135068934186294
alertam,0.9996113625622389
escuro,-1.0071989920431763
moderna,1.0149583804448297
erroneamente,1.1051069675467162
charles,1.0241319956022454
classe,-0.9779269584113433
baixa,1.0030881148904327
deixou,-1.0165747650747756
#bozo,-1.0185934162799597
lamentam,-1.0190256277806589
continuará,1.042074162695304
ajudando,-1.0166827916249621
distrito,1.0652859359565914
apresenta,1.0386285873506662
inovações,1.05628286662949
tecnológicas,1.0667656411044701
hipótese,-1.0294897746768246
incrível,-1.0119973860191078
lida,-1.0491082771581854
viajantes,1.02481229675931
futuro?,-1.0418544630672537
vamo,-1.0255741723881846
necessario,-1.0598388801922003
fala_sobre,1.0387279680104227
deus!!,1.1233134220865084
#sdv,-1.0838012067402485
sumaré,1.0369371525376014
diga,-1.090026061913524
algo,-1.0198609539268653
mi,0.98729887946676
hahahaha,-1.096520009866382
#cuarentena,1.0848565178261083
14/05/2020,1.2270874217901782
economia…,0.9965932108612823
careta,-1.0981514192402713
lamento,-1.0313034055543182
miséria,-0.9972602726910723
ideológica,-1.039244293659279
"olinda,",1.1008639134853193
sacos,-1.0100457651371766
"morto,",-1.0551973296844812
assunto,-1.0342181201429097
principal,-0.9769492179258544
ele…,-1.0579375938305375
terceiro,0.9847255530454698
terrível,-1.0118109287966042
"cenário,",1.0008820856256235
aprovaram,1.1489288332468768
universidade,1.0391005644699725
harvard,1.088125281972043
seres,-1.0165419267101332
diagnósticos,1.0452555744253464
bh,0.965317059015486
#coronavírusbh,1.0828318643710746
volte,-1.0085592500450888
casas,0.9959232773035216
escondendo,-1.0072919867302044
fraude,1.0356274759672963
jurídicas,1.1036880497599981
privadas,1.0469186967911217
contr…,-1.022773509203198
interior,0.9731433371917345
"piauí,",1.0453195265776412
apresentada,1.098044205478465
dica#bbb20,1.12354491753425
#sbt,1.102690840695036
#jornalnacional,-1.0634447148150235
@alcione,-1.125768096603405
câmara_deputados,1.1008904242801616
síndico,1.056496282800812
interferir,1.0678225024456995
estamo…,1.100667214689246
#teste,1.0542772580803148
#igreja,1.106655893611216
#jesuscristo,1.1114744695007133
prioridades,1.0665963619863565
olímpico,1.0296711976931598
situações,0.9753666278953859
aumen…,1.0621448132667846
barriga,-1.0661872217582016
ganhei,-1.0607647799477697
orem,-1.008937703783251
melhoria,1.0933497355790929
tava,-1.0291332560054267
decidiram,-1.0373429873892235
culto,-1.060992583247526
lugar…,-1.02258708096693
liguei,-1.005775097247109
seguirei,1.037830716432853
motivos,-1.0202022764227299
dinheiros,1.0744035445101259
#quarenteners,-1.0976432529631266
deputado,1.0285545355609962
filipe,1.1644650981062488
elaborar,-1.0688188654824808
escuta,-1.0399825731850518
"clínica,",1.0268366185968432
cura!,-1.0411779111703447
séria,-1.0391309601607872
exige,1.0276409814373486
"forma,",-1.0212694879631619
esperanças,1.0067380330051536
#passofundo,1.0230762831992541
#esperança,1.0881302965096906
@,-1.0866651677689514
diagnóstico,1.0218957037434306
laboratórios,1.053159522872594
privados,1.0337598941153268
passar?,-1.0106475179845835
desinformação_sobre,1.033018882314021
figuras,1.0956636877888826
fio,-0.9877358328958937
ataques,1.0180451576856737
promovido,1.0811406310573566
vo…,-0.9869227481358126
saudades,-1.0533879087016735
#sol,1.1159392909086119
proposto,1.0749617185275804
aumento_casos,1.0006854650850456
voltam,0.9891346549123367
mg,0.980586053329379
@assembleiamg,1.1329957658788625
progr…,1.1200840867769906
expôs,-1.0198100175187015
crescimento,0.9885237665746766
acelerado,1.0225712932660618
"interior,",1.047102247594822
saudade,-1.0367111163786156
dançar,-1.0274119815801908
filho?,-1.1210129867796004
😂😂,-1.0796180935446005
buritis,1.1437925422472712
apresentam,1.0327902354570822
maior_número,0.9979861893658944
belo_horizonte,1.0191525472888388
confira…,1.0429024737517956
greta_thunberg,1.052182636308464
enviaram,1.069813454034007
"vídeo,",-1.0529690770768674
mundiais,1.0456356594125014
internacion…,1.1993735677626196
registros,1.0173232003890893
pequena,0.9946689202576764
#bonner,-1.0655491380297963
dedo,-1.0314301151924006
prejudicou,-1.029077273543624
aspectos,1.0581380327948582
"sanitária,",1.0261676675147755
todo…,-1.0279848419080655
casa!,-1.0226521372785278
@janafig,-1.0697451374191886
(q,-1.0578112945961315
quadra,-0.9967059862762732
"cheia,",-1.0211700749202814
filha?,-1.0632597950315767
cuidar…,-1.0882018407926488
amo,-1.0762606651796054
chamada,-0.9925169467119721
"caralho,",-1.0565098376349815
itabuna,1.0539085451634878
nesta_quintafeira,1.094489508915694
#itabuna,1.055043408111955
@governo_rs,1.056636522757523
contabilizou,1.0364159698999018
nesta_quinta,1.1019351421305728
rui,1.0129070700201814
acréscimo,1.051018436194917
844,1.0444625615175152
"antes,",-1.0320058752995636
satisfação,-1.0513648604111976
direto,-0.9830510544475253
❤️,-1.0735457578982288
provisória,1.0454684453110685
editada,1.1190714953179957
presidente_jair,1.0044120417519742
isenta,1.0527496961969176
agentes,1.0484025624650442
recorde_casos,1.005110476024875
#coronavírusbrasil,1.0368973336125331
#mascarasalva,1.044992117904387
it's,1.1356019445071277
⚠️não,-1.039049214708699
@marcelocredetv,-1.0789403512731024
existiu,-1.0436332827780601
nessas,-1.0393024085237772
décadas,1.000077564155427
tentativa,0.9899130924680056
sirva,-1.0562528348622895
central,1.0320318623143259
rodrigo,-1.0480139181116783
reformas,0.9948426293545392
pa…,0.9603567328546454
152,1.0488042352391116
1500,1.0172605607551664
deverão,0.9967412860654251
2300,0.9980330521903444
sabemos,-1.0020957694311692
convoca,1.063347246424624
alagoas,1.0555849174720466
2972,1.1310548616335976
177,1.0848816667402252
#alagoas,1.0899307979143482
nos…,1.0171338690541603
venda,1.0174423775426544
fluxo,0.9661562458406343
muda,-0.9809935286736696
acompanhar,0.9670923776032475
novas_medidas,1.0340805255425571
fiscais,1.0519534180144205
editadas,1.1127295550431346
procedimentos,1.06293355365967
realizados,1.0378687289678534
contribuinte,1.1063717534822046
meio…,0.9953208801894671
jornalismo,-1.0549985774399373
tendencioso,-1.1166458555599268
😪😪😪,-1.089433911979772
guarapuava,1.1460215218332845
desta_quintafeira,1.0816501267444412
(14,1.0700112665905663
(+25,1.094858186288338
ideologia,-1.0272938050652887
platô,0.952945784129833
caiado,-1.0015171068674882
rígidas,1.0262943629013206
"isolamento,…",1.173002695297469
espaço,1.0078839277534841
sesc,1.0865106219497687
paulista,1.0142727123464073
parceria,1.0493699243025407
atua,1.0086611430091144
vidro,-1.0520045670207712
provoca,0.9888895084250969
acompanhado,-1.0288171588929413
aplicação,1.0383865771254477
"""quarentena""",-1.036750194565902
tornou,-0.9966258725904945
pre…,-0.9873148525427481
@paulacamara_,1.1468186297128529
esquerda,-1.061914060376569
praticamente,-0.9843503655120678
campanhas,1.02389668429028
tristeza,-1.0370922775632887
farra,-1.044041709895801
eficiência,-0.9999101158866819
peca,1.1767369706354185
aqui#bbb20,1.1836348874833738
#ficapaizao,1.2182127114971766
#@alcione,1.3481311244057097
autoridades,0.9940832220068141
capacidade,0.9727898068520696
cumprir,0.9686371631025597
use_máscara,-1.0458882147829496
(mas,-1.018380291706485
gatinho,-1.069984677353454
#corona…,1.130992993628661
encontra,0.9915820624747197
montado,1.0313697070405914
aérea,1.0673938242790468
guarujá,1.0686981880443354
"wuhan,",1.0184743022522145
saúde_mental,0.9846861246365256
aguardar,-1.0268937897160382
tomara,-1.061455265661423
@oss_insaude,1.1756562501071248
gestora,1.1333750760580668
@hrsioficial,1.1654541324243244
realiza,1.05450197652419
capacitação,1.0587071309670815
regulação,1.1088235354654716
emoções,1.0255544882675671
perca,-1.0214742619186872
progressão,1.0091167281615712
epidemia,-0.9698649439433454
“covid19,1.0187511579391646
território,1.043297186408735
nacional”,1.170086655642559
pub…,1.0891486345441146
#isolamento,1.0713275206864936
existência,-1.0342612400639102
hospitalares,1.0683823144566387
exclusivos,1.0584156143356147
hospitalizações,1.0532753713294183
srag,1.0361695001874027
puxa,-1.0833346035878482
vergonha,-1.0413432427822225
feio!,-1.1211769127635407
endêmica,1.0683568474838443
dobrou,0.9589685709577843
—,-0.982763627859406
"6,",1.0028088772044907
ladrão,-1.1074466346076366
infeliz,-1.1046434011362765
confirmado,0.992469503623112
aumentou,0.9762642390614283
public…,1.150579923223191
"sergipe,",1.0211658940316408
nacion…,1.168554397018518
cumpro,-1.0385852290501563
escalada,0.9899031460992874
58,1.0040195438047146
óbitos!,1.0333298014218533
nordeste,0.9823505635591333
legado,1.0135651830420653
velório,-1.0088702914392818
selecionados,1.113852935088132
"diária,",1.082552743184947
estados…,1.0575081961903676
"especialista,",1.0292339834589235
destroem,1.0551518543320362
"ou,",-1.070366697938006
séries,-0.9999098988004542
soube,-1.053971163542035
@camilosantanace,-1.0534415034453644
@governodoceara,1.0363436544597615
namorando,-1.0428511357287955
instantes,1.0979048271532716
dados_atualizados,1.0584802116720402
avanço,1.0124744251518754
ocupa,0.9915160178953741
taxas,1.0074303196742094
mortal…,1.1388918322141028
140,1.0341098314235029
hospitalizado,-0.9993987849100403
13ª,1.0253528227004
incidência,1.016065182481203
bole…,1.1740316905970078
"chile,",0.9845470942877536
registrava,0.9659445618326032
"diários,",1.0284065669579272
registrou,1.0250112532069207
apena…,1.0575990900059231
deputada,1.0482241027452615
promove,1.0727800465309625
verdade”,1.1572974199871997
internacionais,1.073159456186976
estressada,-1.0889052979440415
caçar,-1.0346029083108457
confusão,0.9997636192381255
polícia,-0.983115526072842
aperta,-1.0273068428499095
cerco,1.0470512849086246
juristas,1.0802997464183786
democracia,1.0158701787011568
repudia,1.1196333534507938
fundação,1.0910703416057492
indicar,1.0031796745382626
errado,-1.0314280496935975
certo?,-1.0614185855866982
cuidemse,-1.06323385289127
homens,0.9778191386764541
😐,-1.0309076326752353
jornalista,-1.0121779899264942
desafios,1.0366513352948086
display,-1.0875695165136727
personalizado,1.1079589685342657
manterse,1.0387087614383428
protegido,-1.0504151728546098
precisar,-1.0170800438495586
ac…,-1.013028345592451
jogar,-1.0077145137240338
afonso,1.047879216657101
portátil,1.0719267049209549
qualidade,1.0005111911733675
edital,1.072377892298348
quinta,1.0086972943433963
realizada,1.0518745801998606
foco,0.9934006814696007
destinos,1.0464981323625322
brasileiros…,-1.0302807731839863
inf…,1.0043116241211694
campus,1.0798404276855982
startup,1.0288264868660393
filha,-1.0184360280139215
unesp,1.0897617717889743
desenvolvem,1.0108377592426183
protótipo,1.0755743470249794
diploma,-1.0625515781743513
tribunais,1.055501257906683
parlamento,1.0633376720732395
cooperação,1.048320465553368
#canadá,1.0423887952970716
desenvolvimento,1.0278086379021225
vacinas_contra,1.0144746307285661
300,0.9967072572378486
"depois,",-0.9387666381782072
rigor,1.0112706701394434
aprovar,1.0551282646882074
unanimidade,1.2269724426386515
#cruzeiro,1.0667072472502248
lembra?,-1.0737110138188197
interrompido,1.0316701922151625
indústria,0.9866331549477763
#covid19!,1.0096043404908617
quer_saber,-1.0001614285632745
chef,1.058067223742843
estrela,1.0209033243854486
cozinhar,-1.0690407290122843
respondendo,-1.0486457955799782
milhão,0.9667005044720908
64,0.9870665234709045
#suécia,1.0895120164542824
8,0.9782120740379688
7,0.9783058532500057
#venezuela,1.0758812533395206
uau!,1.0680860530315306
relato,-1.041019721811211
voar,1.0203276565685968
londres,-0.9978993759820264
conexão,1.0154335507050414
paris,1.013273918174807
impressionante!,1.042918776352688
😷…,1.1297459176581321
aproveita,-1.0618471029627583
explica,-0.9932561886604699
@andrehenning,-1.0376911465215468
"guerra,",-1.051335820847871
😪,-1.0461778577559075
votação,1.0551959774599402
pl,1.057830478480847
institui,1.096900493135463
privado,1.0017741252970191
"stf,",-1.0193629865899871
acontece,-0.9797769758617062
webinar,1.044336161365873
singapura,1.0171595278416097
testando,-0.9970151223832233
monitorar,0.9907586518477485
praças,1.065760936503639
reagiria,-1.0612098229430125
enco…,1.0165843459633046
"morte,",-0.9737392395574339
contada,-1.0693905764543956
@rconstantino,-1.068783461296713
tio,-1.0388693748437603
rapaz,-1.0586813278763465
reforma,1.017643978330061
ponta,0.9811138830078733
mencionar,-1.0766644187464918
secretário_saúde,1.011262927875085
educação,1.008531371578507
itabira,1.066873711518162
fernando,1.0407167454776718
lutando,-0.9965806067931215
bahia…,1.12043416818365
📍,1.0579750699901342
09,1.0145751660132343
paradas,-1.0363989223501902
transporte_público,1.0000287397395276
cronologia,-1.0012087096994415
emissora,-1.0397475838315797
credibilidade,-0.9989866350837173
festinhas,-1.0270155389530278
at,1.037728476704956
organização,1.0584002310751566
apostar,-1.0126624679976475
cmg,-1.0314724291609167
prémio,1.0534101181494107
jogador,-1.0061012697292995
😹,-1.0473387617963132
conhecemos,-1.035072432270346
saturação,1.0419937186027974
el…,-1.0386203728895906
supremo,-1.0164597132317954
transmissão,0.9935339055229634
distribuição,1.039394902441785
atravessando,1.0749947013486745
tire,-1.0269523810492684
conclusões,1.0367490421023688
brasileiro!,-1.0920237553443983
"bem,",-1.0474154902568722
@feijoogalicia,-1.0654931179589187
boletos,1.0801510961674987
sorteio,1.0461924592330296
confira!,1.0925876336944762
#homeoffice,1.0463995119568208
#trabalho,1.0933007147097031
vertical,0.9869303622763196
"isolamento,",-0.9828141389473909
sensibilidade,-1.0476683675346277
próx…,1.1757344087861448
implantado,1.01729701313971
floriano,1.0713087364082348
custará,-1.0509920436166327
reais,0.9567814393245422
obteve,1.0820300674052472
feche,1.0130237634461992
15…,1.0310278688214327
demitido,-1.003046983757165
móveis,1.0594682588126736
demanda,1.0110976907093256
'mistério',1.041087581437739
"japão,",1.0465020041941133
segund…,1.0628475317931876
cúmulo,-1.0560119265616177
dobrar,0.9665798970512037
esquina,-1.0276265443725632
morar,-0.9990951004057864
sozinho,-1.0399025297546078
fugir,-1.0105062810347702
coutinho,1.0360480858458405
linda,-1.08879226438273
né?,-1.0491158870153887
preta,-0.99276480231522
actividade,1.1194194853806168
deverá,1.0096951996840293
escancarado,-1.0607436871445697
populismo,-1.0272178549151658
quebra,-0.9626002755988432
económica,1.0600591827004473
afetar,-1.0171432705285168
junina,-0.9943781971211574
afeta,0.9865995038708035
adiamento,1.0544197081599387
ocupou,-1.093962650937109
galega,1.1090541767947972
privada,1.0498141624491408
monitoramento,1.0620855860410492
gastos,1.0358426805325032
ganhar,-1.0122754110018306
festival,1.0034395825072357
play,-1.040278290802616
it,-1.0564036800851055
ato,1.0174329353248182
músicos,1.1171894073682662
grand,1.0933680533397252
auto,-1.0220932575395099
graça,-1.0438483962080811
🙌,-1.0546617853666247
produção,0.9947379940260754
96%,1.0295285337397582
@jornalextra,-1.0667506011989447
carioca,-1.0043822582974138
complicado,-1.0344594050769753
funcionam,-1.017238167488187
mexe,-1.0321992257809223
bolso,-1.04025005764367
dificuldade…,1.0681634708653454
união_europeia,1.0530149819451708
tribunal,1.0299715527484299
(stf,1.0930171825590858
anéis,1.0940368335545059
retirados,1.1101603950410983
lavar_mãos,-1.0191629839403105
lixívia,1.0626378180449236
água,-1.0014690124357097
fria,-1.0594155774841176
suécia,-0.9850398136535035
argentina,0.9590261107077795
59,1.0157568737523273
alastrou,-1.0032840889514507
it…,1.1175682569536816
acre,1.0269831952487583
ifac,1.1478586975162408
desenvolvido,1.0531175459547086
auxiliar,1.0368753321104967
apresen…,1.0709764339181271
assistentes,1.0848347935289753
trabalhista,1.0364332267774015
lidar,-1.0158950696611866
sergio,1.0895872070451798
josé,1.0491619824123557
pereira,1.0778375927720394
santos,1.009420660278479
começando,-0.9958570055132363
qui…,1.0500273459493425
chegado,-1.0161359214452736
#inteligência,1.0882636665938898
buscas,1.0352218125797499
tratamentos,1.0214782381416678
muito…,-1.0349347689332247
"francisco,",1.1303831982799577
súplica,1.1389694143211702
ajude,-1.0269764771571168
supe…,1.2207267162054591
“cada,-1.0011141184153727
parada,-1.0089626768786717
equivale,1.0419360922437926
bilhões,0.9836990311023999
brasil”,1.0733861440028845
nasci,-1.0434758417632897
morri,-1.0530536770379582
ajudaria,-1.0382763168091433
normalização,-1.0360460306248511
estratégico,1.0142927455145947
ais,1.0899507522304839
parque,0.9999945000834557
cemitério,1.052651411743462
"#bolsonaro,",-1.0566009353344372
sanidade,-1.0234235024030218
joão,1.0086711426629924
dias”,1.052840101101379
manutenção,1.027123620452296
discutido,1.0698984273811905
odeia,-1.071709892928071
representar,1.0106498281352942
ambiente,-0.9988998152005882
"chegará,",-1.032600030311279
espaços,1.0630504147984443
espírito_santo,1.0432766410809209
contraíram,0.9994780654473072
"#coronavirus,",0.9900353371294893
ficaram,-0.978441177439529
ibge,1.035772610372708
transformação,1.0333603811462413
digital,1.035008146308268
irmã,-1.0430704909978612
perguntou,-1.069772523800191
zap,-1.050237549281278
prescrevendo,1.0985519950808544
(antes,-1.0964695012213352
acabe!,-1.0580197382818004
cientista,1.0082987497592735
analisa,1.0609257980803553
#quarentena…,1.0485979084895671
jonas,-1.0096716534395416
implementar,1.0322797069866645
veículos,1.096881443411447
sup…,1.1211075358383837
acredite,-1.050623256407952
potencial,0.993415666525699
aracaju,1.036775576233087
fechamento,0.9931483045963448
boato,-1.037229556995088
mit,1.0728943731974998
desenvolvendo,1.0211270091907012
home_office,-0.9820441350874207
impulso,1.0342716460287185
desfile,1.02848909555449
pessoal!,-1.0594217695970098
inscreva,-1.0384822873008057
pesquisadora,1.0979715079188397
larissa,-1.0570108541786163
aprovação,1.0360290603150903
enfretamento,1.0668514097347888
cancela,1.026836845278591
sede,1.0589227612135992
surpreendido,1.039960905569103
vitória,0.9984976786972388
torcedores,1.0347907456178027
ocorrer,-0.9792759385138865
guedes,-0.9923626397863652
virar,-1.0193145687136325
salarial,1.0413287566685858
recuperar,-1.0025793525990745
🧐,-1.0292665306258286
#balançogeralrj,1.1258299130917846
sete,1.0097319293571754
obedecer,1.0323391032485973
//,-1.0128728445213722
fornece,1.047177166491892
porto_alegre,0.9829142971115777
13/05,1.1361856103431804
#portoalegre,1.0431785631066335
imaginei,-1.0552307950270545
hotel,0.980159149966827
“na,-1.0308480842698886
ponte,1.0292094847396562
lima,1.0296089387711376
esplanadas,1.0932230020508298
pico,0.9535022780867344
uns,-0.9969698770225552
"problema,",-1.0352653918155228
#edicao10,-1.0829970762873966
@juliaduailibi,-1.104663238045505
ultima,-1.0435906210664927
condenado,-1.0056191005914594
errou,-1.032159855328028
"errado,",-1.0266390793869873
@terra,-1.0911780400294977
@senadofederal,1.0473583536798885
@camaradeputados,-1.0505856061346326
resposta…,1.0584482661463277
pesquisadores_desenvolvem,1.0716719223084066
testes_rápidos,1.0388312799370156
meta,-0.9584867834778964
metodologia,-1.0426951791645898
custo,-0.9790268757585158
jovens,0.9887316876400936
desafiam,1.0326514149380923
rolê,-1.0462274657171393
beijo,-1.08386601303523
hoje!,1.0424563325100518
14h,1.087163601487245
15h,1.055415095876172
inscrição,1.0553831797017785
@oxfambrasil,-1.069635288033397
"pois_é,",-1.091945472037206
expostas,-1.0210891965784974
entendam,-1.0734948601346608
estoura,-1.0646274122501413
qq,-1.0498369959788996
aglomerados,-1.040940795988408
analisando,1.0187036179754199
viajou,-1.0126777538460183
p,-1.0110701337110104
proteína,-1.0495714139103267
cavalo,-1.0921306040948384
presente,-0.9917724490674306
reveja,1.082591898710972
dedicado,1.041656970083135
parcerias,1.1463796779681574
contexto,0.9939916678152116
"pandemia"",",1.1260360456549394
canal…,1.1145798416239738
preconceito,-1.0272856938783004
"frente,",-1.0108767369126455
virologista,-1.0140922258641498
peter,-1.0470367618304144
"piot,",-1.059431236830604
participou,1.0484781213977026
descoberta,-1.0078906877576124
ebola,-1.019782307924555
abaixo,0.971909703486203
cadastrese,1.04787248170774
evento!,1.146488200487441
🔗,1.1718970245512355
webinário,1.0395749275921495
reação,-1.0278554656829597
sensor,1.1648075979031627
rna,1.040533383592141
emissão,1.087133305840545
det…,1.0962275279775704
lar,1.0179418643260527
utentes,1.0568018488281552
transferidos,1.0656060856523768
temporariamente,1.096755223316025
permite,1.0317617661684533
pescadores,1.1071937959306308
sextafeira,1.0318564796061465
judiciais,1.102788279767035
viagem,-0.9747267908812025
adolescentes,1.0049103479690504
essenciais,1.015169725230339
dura…,1.1401208868269568
económico,1.1027675183515018
onu,1.0458235206901556
"mais,",-1.0224871817926666
mulheres,0.9767413164241634
"família,",-1.049074878663699
infectar,-1.0074830014578393
parar?,-1.0261834802772065
lançou,1.0216355901094125
guia,1.0610217969805003
delivery,1.035802919116475
"empresas,",1.020030133500767
entregadores,1.0374279528955168
regime,0.9912827603124778
socialista,1.0370697734052092
utis,0.9936977717310571
"respiradores,",0.9956147488327527
amazônia,0.9984677936426275
blindar,-1.0415565248238023
via…,1.0671415993205642
#segurança,1.0710557452129301
"15h,",1.0694860105136026
#webinar,1.1500176638359092
organizado,1.1340308704185906
#mercado,1.0296769811225464
inflando,1.030016249281439
exclusiva,1.056276872555967
continental,1.037993211457395
omitir,1.0314149520825708
relacionadas,1.0516846816867562
@maurocezar,-1.1192438907665938
mauro,1.0537102800497953
não?,-1.0620109496368153
rá…,1.0444207995533226
lembrei,-1.064347410163311
video,-1.0545425205763035
eh,-1.0518697741483476
privatização,1.038047884802753
protetora,-1.036726345021707
expõe,0.997336493241668
precárias,1.0567313176346136
frigoríficos,1.0216703342537048
agronegócio,1.0927889429964561
leia_mais…,1.0623702724149788
#namídia,1.0805119508744314
gustavo,1.067747962028223
anunciam,1.037853784751103
edição,1.0416636761067553
rastreamento,1.0337542213247857
gps,-1.0665588719794175
desativar,1.0173969377488306
arena,1.0342242011061764
pavilhão,1.081071660393972
rosa,-1.052855010451505
mota,1.0957181010644266
"protege,",-1.1152765818247317
"sobretudo,",-1.03054237479218
"próximo,",-1.0798799999701902
assume,1.016842232345752
dita,-1.0477048231159485
"funcionam,",1.0356135741000025
obrigar,-0.9839979531327682
unicef,1.0634344249245753
confiável,1.0061228393837964
orientar,1.0163182466712222
assessor,1.0608117053764672
vereador,1.0271738194140654
#várzeagrande,1.07750100025661
22,0.9952706995299385
filhos,-1.011428480513599
idade,0.9730394290643691
???,-1.040711115395816
oque,-1.0921771990298719
infantil,1.0395422671759786
mu…,-0.9671825230269027
@globonews,-1.0857107197879157
@o_antagonista,-1.061148071681118
opções,1.0103127762628232
"tempo,",-0.9969045066298449
@estadao,-1.0224199003079029
web,-1.0349269824590184
app,1.0257455875387562
atualizado,1.0541277691368833
link…,1.0060282209103635
lágrimas,-1.1020328003899813
circulação,0.9762136827948846
secretário,1.019152641592546
"tóquio,",1.0455953305501702
escrita,-1.0596691780848873
@stf_oficial,-1.0322714249348106
estatísticas,0.9807929857665114
papel,-1.0041540659849801
protetor,-1.0599620348688863
escolheu,-1.0434735026133315
"ódio,",-1.0491816504946894
fake_news,-1.0278989630238227
@alinemidlej,-1.089620207199341
idiota,-1.0713000090876819
sairam,1.0691132287510805
facilitar,1.0579610129770363
analisar,0.9958782482528976
negócio,-1.0342471764473626
respo…,-1.0001757225826569
acordar,-1.0457379383377658
relatos,0.99662340569558
#madrid,1.1814400804543077
#españa,1.1142353744595919
batalha,-1.0132196681628725
perdida,-1.0464852010674652
"carnaval,",-1.0102226736765803
entendeu?,-1.0353301822775034
"brasileiras,",1.0348383762062265
sa…,0.9861791947938946
aconselha,1.0777490487299393
#trump,-1.0211002557774587
concentrar,1.0485256988474412
anular,1.1580406806481331
sanções,1.0265469391648538
ocupar,0.9911875949758523
estacionamento,1.067557688837671
injeção,-1.032658693091093
banco,0.9905552963918207
explique,-1.0499939218522436
porquê?,1.0490983505674072
@marcelofreixo,-1.0864770120074745
constata,1.0515733955579
72,1.0115328650201776
fatalidade,-1.0498150022512305
m,1.0184430679277683
jorge,1.0378990847563756
"guimarães,",1.0814804184954576
pandem…,0.9880221961825616
irmãos,-1.0317465076033852
"amigos,",-1.0424661680334295
obri…,1.1211151939516142
109,1.0047201441100926
bancos,1.0264975782104198
darão,1.0895296204442368
socorro,1.006010077268917
aéreas,1.0508290189558855
"gol,",1.0337145526430804
latam,1.0156437291509484
azul,0.983503629058395
"caixa,",1.0484151217390092
mente,-1.063899825972223
formas,1.0272906763817817
senado,1.081716953830299
suspende,1.0418436846645123
inclusão,1.08774694150013
inscritos,1.0657852154779022
cadastro,1.0429170393509786
negativo,-0.9848623873545173
órgãos,1.0328869224162167
vendendo,-1.0490077923716705
quer?,-1.0518458774319568
vendedor,-1.0731610622764864
"sonhos,",-1.094665743577713
insiste,-1.0161756730482165
bater,-0.994031461564542
parede,-1.0608170274147586
massacre,-1.0682772562403187
olhou,-1.0984869632067122
estranho,-1.0343792850958065
passeio,-1.0382104077824381
"braga,",1.0849362232637125
refuta,-1.0892502832122872
arma,-1.02620915576087
biológica,-1.026241065297611
fuja,-1.0746156191988936
acusado,1.059895133962024
condução,1.0075495581933787
combate…,1.0795148961904812
acusam,1.039960982633266
ligados,1.0152212812208374
roubar,-1.002067228784506
cientistas,-0.9847520238697794
ars,1.0715506213598323
envia,1.0538942781961522
psicológico,0.9806509344184526
filipinas,1.0731228263771164
dificulta,1.0220107901442523
dados…,1.076691858761069
age,-1.0230092616331106
engenheiros,1.051391204912456
decorrentes,1.0403402434370599
poluição,-0.9857601620293995
#funiber,1.0527964006464972
#meioambiente,1.1300865525220551
aposentadoria,1.0786070653278292
tomarmos,-1.060457446019352
devidas,-1.0110571450275128
providências,1.0383974729630159
letal,-0.9998393407276891
di,-1.0479216214657332
dis,-1.079226021728004
distancia,-1.0780495816741678
distanciame…,1.1526387001532008
fit,1.0811850628488957
salão,-1.0146691294884542
#coronavirus_#coronavirusnobrasil,1.0163562845798102
#papafrancisco,-1.10449104913162
oração,-1.0076154915169981
chapéus,1.0803955973108859
viseira,-1.0828689633269155
recuperado,1.014353278943261
cordel,-1.0779872189553033
usem,-1.026418484573159
#usemascara…,1.0680841192488122
emigrantes,1.0883384978793547
@datenaoficial,-1.0948727665682934
boca,-1.057877518835569
publicamente,-1.0281192762089368
urna,-1.0580447494167835
cri…,1.037399651434324
nitazoxanida,1.0212488782199913
testado,-1.0116696017798028
apoios,1.1120693019342804
aquisição,1.0914863468266973
adaptação,1.0582859226503576
pilantra,-1.0690326334288
agradece,-1.054154564475749
"colaboradores,",1.0680044859727669
doação,1.0214020484952293
protetores,1.1021027642587689
meninos,-1.0372659314275816
#sp…,1.2061464948024432
deixarem,-1.0727731685882311
